11411416,2014-09-28T07:43:18.618Z,214857759,S
11411416,2014-09-28T07:44:11.276Z,214858794,S
11411416,2014-09-28T07:44:25.609Z,214859872,S
11411416,2014-09-28T07:45:42.432Z,214857757,S
11411416,2014-09-28T07:45:59.088Z,214858785,S
11411416,2014-09-28T07:46:27.542Z,214858631,S
11411416,2014-09-28T07:49:16.653Z,214859908,S
11411416,2014-09-28T07:50:02.427Z,214859908,S
11411417,2014-09-24T10:08:26.990Z,214857549,S
11411417,2014-09-24T10:09:55.054Z,214857262,S
11411417,2014-09-24T10:10:23.974Z,214857015,S
11411417,2014-09-24T10:13:46.414Z,214857568,S
11411417,2014-09-24T10:14:50.715Z,214857570,S
11411417,2014-09-24T10:20:43.842Z,214857547,S
11411417,2014-09-24T10:21:42.137Z,214857257,S
11411417,2014-09-24T10:22:27.655Z,214857268,S
11411422,2014-09-25T12:14:37.126Z,214853072,S
11411422,2014-09-25T12:14:40.306Z,214853072,S
11411423,2014-09-29T12:30:12.690Z,214690775,S
11411423,2014-09-29T12:34:21.285Z,214859297,S
11411423,2014-09-29T12:39:34.420Z,214685049,3
11411421,2014-09-24T21:22:15.319Z,214849048,S
11411421,2014-09-24T21:23:22.984Z,214819412,S
11411421,2014-09-24T21:24:44.204Z,214857596,S
11411421,2014-09-24T21:25:55.686Z,214857596,S
11411394,2014-09-24T13:40:44.252Z,214854857,S
11411394,2014-09-24T13:40:46.215Z,214854857,S
11411394,2014-09-24T13:41:40.296Z,214854356,S
11411394,2014-09-24T13:41:41.321Z,214854356,S
11411393,2014-09-28T09:12:57.800Z,214607203,2
11411392,2014-09-27T16:09:19.657Z,214858856,S
11411392,2014-09-27T16:10:11.446Z,214858856,S
11411392,2014-09-27T16:14:17.755Z,214859872,S
11411392,2014-09-27T16:14:40.710Z,214859306,S
11411392,2014-09-27T16:17:15.893Z,214858843,S
11411392,2014-09-27T16:17:58.514Z,214858794,S
11411392,2014-09-27T16:18:30.049Z,214859126,S
11411392,2014-09-27T16:18:49.779Z,214858689,S
11411392,2014-09-27T16:19:08.263Z,214859859,S
11411392,2014-09-27T16:20:31.419Z,214858912,S
11411392,2014-09-27T16:34:58.443Z,214854845,S
11411392,2014-09-27T16:39:03.033Z,214858856,S
11411392,2014-09-27T16:39:26.162Z,214690775,S
11411392,2014-09-27T16:39:52.814Z,214858633,S
11411392,2014-09-27T16:40:15.693Z,214858794,S
11411392,2014-09-27T16:41:53.260Z,214859034,S
11411392,2014-09-27T16:42:30.227Z,214696532,S
11411392,2014-09-27T16:43:13.693Z,214858691,S
11411392,2014-09-27T16:43:47.578Z,214858843,S
11411392,2014-09-27T16:44:38.607Z,214858903,S
11411392,2014-09-27T16:45:19.722Z,214858903,S
11411392,2014-09-27T16:45:52.109Z,214858912,S
11411399,2014-09-27T18:47:42.943Z,214701095,6
11411399,2014-09-27T18:49:01.592Z,214709722,6
11411399,2014-09-27T18:51:33.358Z,214836320,6
11411398,2014-09-29T20:45:26.209Z,214820450,S
11411398,2014-09-29T20:46:17.414Z,214854877,S
11411397,2014-09-26T21:12:34.139Z,214640012,S
11411397,2014-09-26T21:14:46.409Z,214820450,S
11411397,2014-09-26T21:16:46.112Z,214705115,S
11411396,2014-09-24T20:43:23.174Z,214855010,S
11411396,2014-09-24T21:33:00.700Z,214854789,S
11411403,2014-09-28T11:51:09.699Z,214774674,1
11411403,2014-09-28T11:53:10.568Z,214829034,1
11411402,2014-09-25T08:27:09.893Z,214687768,5
11411402,2014-09-25T08:36:34.903Z,214706445,5
11411402,2014-09-25T08:37:32.471Z,214846378,S
11411401,2014-09-29T19:34:36.866Z,214545928,S
11411401,2014-09-29T19:38:21.892Z,214713352,S
11411407,2014-09-26T15:11:54.663Z,214848658,S
11411406,2014-09-26T00:01:30.516Z,214687901,1
11411406,2014-09-26T00:03:33.391Z,214687901,1
11411406,2014-09-26T00:06:53.012Z,214710326,1
11411406,2014-09-26T00:09:19.724Z,214710328,1
11411404,2014-09-25T16:47:53.192Z,214854215,S
11411404,2014-09-25T16:49:05.897Z,214694441,S
11411441,2014-09-25T11:16:14.844Z,214572433,S
11411441,2014-09-25T11:16:44.457Z,214712274,S
11411441,2014-09-25T11:16:52.936Z,214572230,S
11411442,2014-09-25T17:16:42.809Z,214849327,1
11411442,2014-09-25T17:17:38.583Z,214849327,1
11411442,2014-09-25T17:37:44.248Z,214849327,1
11411443,2014-09-27T14:00:04.274Z,214834989,2
11411443,2014-09-27T14:01:15.459Z,214836827,2
11411444,2014-09-27T09:34:11.479Z,214845930,8
11411444,2014-09-27T09:35:16.209Z,214709589,2
11411444,2014-09-27T09:35:33.533Z,214709587,2
11411444,2014-09-27T09:36:07.153Z,214709582,2
11411444,2014-09-27T09:36:38.049Z,214709587,2
11411444,2014-09-27T09:37:45.114Z,214601038,2
11411444,2014-09-27T09:38:33.779Z,214676447,2
11411446,2014-09-26T20:43:25.291Z,214853102,S
11411446,2014-09-26T21:06:07.581Z,214853102,S
11411446,2014-09-26T21:07:00.213Z,214853102,S
11411447,2014-09-27T16:18:45.220Z,214717867,1
11411447,2014-09-27T16:19:10.613Z,214716982,1
11411447,2014-09-27T16:19:59.587Z,214832655,1
11411448,2014-09-29T12:16:01.066Z,214696434,S
11411448,2014-09-29T12:34:43.313Z,214696434,S
11411449,2014-09-25T05:38:55.490Z,214854332,S
11411451,2014-09-24T08:01:12.487Z,214563212,2
11411451,2014-09-24T08:10:44.772Z,214563212,2
11411452,2014-09-24T05:43:49.452Z,214821377,S
11411452,2014-09-24T05:45:38.902Z,214854860,S
11411452,2014-09-24T05:47:40.158Z,214861455,S
11411452,2014-09-24T05:49:54.923Z,214538572,S
11411452,2014-09-24T05:52:06.953Z,214830296,S
11411453,2014-09-24T16:35:17.770Z,214851742,7
11411453,2014-09-24T16:35:30.170Z,214853075,7
11411453,2014-09-24T16:49:17.531Z,214853075,7
11411454,2014-09-24T18:07:42.642Z,214853075,7
11411424,2014-09-29T13:53:26.123Z,214859300,S
11411424,2014-09-29T13:54:56.752Z,214859297,S
11411424,2014-09-29T13:56:36.303Z,214696532,S
11411424,2014-09-29T13:57:06.395Z,214859034,S
11411424,2014-09-29T14:06:46.342Z,214685049,3
11411424,2014-09-29T14:10:32.304Z,214858914,S
11411424,2014-09-29T14:23:20.968Z,214859859,S
11411427,2014-09-29T04:40:16.493Z,214572433,S
11411427,2014-09-29T04:41:17.429Z,214854313,S
11411426,2014-09-24T19:14:30.004Z,214854770,S
11411426,2014-09-24T19:17:57.305Z,214854347,S
11411429,2014-09-29T16:50:38.828Z,214857605,S
11411428,2014-09-28T08:30:51.008Z,214857605,S
11411428,2014-09-28T08:38:08.808Z,214857605,S
11411428,2014-09-28T08:38:52.299Z,214712274,S
11411428,2014-09-28T08:39:59.036Z,214857605,S
11411428,2014-09-28T08:40:27.306Z,214712274,S
11411428,2014-09-28T08:41:40.230Z,214857605,S
11411428,2014-09-28T08:54:25.024Z,214857605,S
11411428,2014-09-28T08:58:47.663Z,214857605,S
11411428,2014-09-28T09:06:03.460Z,214857605,S
11411431,2014-09-27T11:05:58.254Z,214694139,0
11411433,2014-09-25T20:32:35.244Z,214676062,5
11411433,2014-09-25T20:32:50.681Z,214676055,5
11411432,2014-09-25T08:42:52.490Z,214861455,S
11411432,2014-09-25T08:44:32.232Z,214854707,S
11411434,2014-09-27T16:56:33.294Z,214835117,S
11411434,2014-09-27T16:58:24.398Z,214676580,1
11411434,2014-09-27T16:59:23.033Z,214676535,1
11411434,2014-09-27T16:59:59.909Z,214676580,1
11411434,2014-09-27T17:00:40.989Z,214835117,S
11411437,2014-09-23T17:20:17.345Z,214546070,2
11411436,2014-09-24T16:53:57.437Z,214854519,S
11411436,2014-09-24T16:56:14.313Z,214569716,2
11411436,2014-09-24T16:57:24.300Z,214685797,S
11411436,2014-09-24T16:58:11.224Z,214854296,S
11411439,2014-09-25T15:47:55.989Z,214700000,S
11411439,2014-09-25T15:48:02.878Z,214712235,S
11411439,2014-09-25T16:47:59.731Z,214862317,1
11411439,2014-09-25T16:48:11.228Z,214510689,1
11411439,2014-09-25T16:48:29.610Z,214835713,1
11411439,2014-09-25T16:48:38.572Z,214859139,S
11411439,2014-09-25T16:49:07.656Z,214701350,1
11411438,2014-09-27T16:12:54.751Z,214829297,2
11411438,2014-09-27T16:13:06.786Z,214829297,2
11411438,2014-09-27T16:14:01.627Z,214658004,2
11411231,2014-09-28T19:32:02.792Z,214684318,2
11411229,2014-09-27T04:18:16.670Z,214534340,2
11411228,2014-09-26T18:43:54.227Z,214837258,10
11411228,2014-09-26T18:45:16.639Z,214844060,10
11411228,2014-09-26T18:45:43.615Z,214844060,10
11411227,2014-09-26T16:48:05.484Z,214718102,10
11411227,2014-09-26T16:49:32.743Z,214718102,10
11411227,2014-09-26T16:50:51.256Z,214837258,10
11411227,2014-09-26T16:51:30.025Z,214837262,10
11411227,2014-09-26T16:51:59.620Z,214844060,10
11411226,2014-09-25T19:11:56.123Z,214854913,S
11411226,2014-09-25T19:12:32.847Z,214574906,S
11411226,2014-09-25T19:13:17.409Z,214854877,S
11411224,2014-09-27T17:57:22.984Z,214567329,3
11411224,2014-09-27T17:57:39.699Z,214567329,3
11411224,2014-09-27T17:58:26.907Z,214567329,3
11411224,2014-09-27T17:58:40.049Z,214854264,3
11411224,2014-09-27T18:03:07.846Z,214567329,3
11411223,2014-09-26T10:10:09.058Z,214854819,S
11411222,2014-09-24T08:12:42.653Z,214854356,S
11411221,2014-09-29T15:51:43.203Z,214846412,0
11411221,2014-09-29T15:53:37.398Z,214587317,3
11411221,2014-09-29T15:56:12.678Z,214680725,3
11411221,2014-09-29T16:04:08.142Z,214854491,S
11411221,2014-09-29T16:39:51.557Z,214680725,3
11411219,2014-09-29T05:21:06.992Z,214556334,3
11411219,2014-09-29T05:21:24.900Z,214556334,3
11411219,2014-09-29T05:23:37.136Z,214556334,3
11411219,2014-09-29T05:44:00.748Z,214640017,3
11411219,2014-09-29T05:53:40.454Z,214687847,0
11411219,2014-09-29T06:08:42.490Z,214746382,3
11411219,2014-09-29T06:10:25.513Z,214849080,3
11411219,2014-09-29T06:11:20.037Z,214849157,3
11411219,2014-09-29T06:14:44.256Z,214573357,3
11411219,2014-09-29T06:17:00.919Z,214839967,0
11411219,2014-09-29T06:18:32.737Z,214849080,3
11411219,2014-09-29T06:19:29.238Z,214849157,3
11411218,2014-09-25T08:18:38.015Z,214678104,S
11411217,2014-09-26T20:26:25.324Z,214853081,S
11411217,2014-09-26T20:27:10.108Z,214854699,S
11411216,2014-09-24T14:32:48.781Z,214864880,S
11411216,2014-09-24T14:34:10.103Z,214857605,S
11411216,2014-09-24T14:34:23.682Z,214712274,S
11411216,2014-09-24T14:39:01.073Z,214857605,S
11411216,2014-09-24T14:40:09.703Z,214712274,S
11411216,2014-09-24T14:44:40.454Z,214712274,S
11411214,2014-09-26T12:02:57.375Z,214853083,S
11411214,2014-09-26T12:03:40.803Z,214853081,S
11411214,2014-09-26T12:04:05.209Z,214854720,S
11411214,2014-09-26T12:04:35.030Z,214853079,S
11411212,2014-09-29T06:05:16.274Z,214857562,S
11411212,2014-09-29T06:06:05.660Z,214857570,S
11411212,2014-09-29T06:07:02.910Z,214857268,S
11411213,2014-09-26T13:49:20.537Z,214572433,S
11411213,2014-09-26T13:49:23.230Z,214572433,S
11411213,2014-09-26T13:53:56.389Z,214858333,S
11411213,2014-09-26T13:53:58.875Z,214858333,S
11411211,2014-09-25T17:40:35.343Z,214848658,S
11411211,2014-09-25T17:41:27.727Z,214850735,S
11411211,2014-09-25T17:41:58.104Z,214854542,S
11411211,2014-09-25T17:42:24.008Z,214855209,S
11411211,2014-09-25T17:43:49.174Z,214561481,S
11411208,2014-09-29T14:07:21.749Z,214858914,S
11411208,2014-09-29T14:08:57.651Z,214857787,S
11411208,2014-09-29T14:12:11.353Z,214819412,S
11411209,2014-09-25T08:30:52.941Z,214855151,S
11411206,2014-09-28T07:18:56.938Z,214854810,S
11411206,2014-09-28T07:25:18.725Z,214849052,S
11411206,2014-09-28T07:28:51.588Z,214712274,S
11411206,2014-09-28T07:29:11.405Z,214857605,S
11411206,2014-09-28T07:30:17.802Z,214586722,S
11411206,2014-09-28T07:31:38.827Z,214587932,S
11411207,2014-09-26T22:09:19.808Z,214857568,S
11411204,2014-09-27T08:50:33.656Z,214571227,3
11411204,2014-09-27T08:50:52.740Z,214571225,3
11411204,2014-09-27T08:50:58.251Z,214571227,3
11411202,2014-09-28T12:59:51.797Z,214534340,2
11411203,2014-09-26T20:38:54.195Z,214567329,3
11411203,2014-09-26T20:39:38.089Z,214567329,3
11411201,2014-09-27T18:23:01.060Z,214534340,2
11411201,2014-09-27T19:22:19.815Z,214534340,2
11411261,2014-09-24T11:45:46.123Z,214853102,S
11411261,2014-09-24T11:47:17.471Z,214854853,S
11411261,2014-09-24T11:47:33.675Z,214853102,S
11411263,2014-09-24T13:53:37.379Z,214838188,1
11411263,2014-09-24T13:54:36.526Z,214852172,1
11411262,2014-09-25T08:11:10.993Z,214848658,S
11411262,2014-09-25T08:11:52.923Z,214854857,S
11411257,2014-09-29T19:08:07.194Z,214853887,S
11411257,2014-09-29T19:09:15.743Z,214855095,S
11411257,2014-09-29T19:14:19.143Z,214853887,S
11411256,2014-09-25T08:47:47.576Z,214854774,S
11411259,2014-09-24T19:30:05.131Z,214578011,S
11411258,2014-09-24T19:14:06.943Z,214829822,2
11411258,2014-09-24T19:15:45.459Z,214857583,S
11411258,2014-09-24T19:19:01.171Z,214677928,2
11411258,2014-09-24T19:22:42.072Z,214854842,S
11411253,2014-09-24T07:17:16.003Z,214851560,S
11411253,2014-09-24T07:17:18.639Z,214851560,S
11411252,2014-09-23T16:03:58.315Z,214851560,S
11411252,2014-09-23T16:04:00.478Z,214851560,S
11411254,2014-09-25T06:48:39.030Z,214854774,S
11411254,2014-09-25T06:49:41.107Z,214849132,S
11411254,2014-09-25T06:50:29.534Z,214854774,S
11411249,2014-09-27T21:21:01.431Z,214851845,S
11411248,2014-09-27T12:23:31.042Z,214859855,S
11411248,2014-09-27T12:24:05.253Z,214859872,S
11411248,2014-09-27T12:26:16.796Z,214854701,S
11411251,2014-09-24T19:17:47.767Z,214857555,S
11411251,2014-09-24T19:18:05.466Z,214857549,S
11411251,2014-09-24T19:18:20.405Z,214857557,S
11411244,2014-09-24T17:55:44.845Z,214836932,3
11411244,2014-09-24T17:56:24.862Z,214849012,3
11411244,2014-09-24T17:57:20.380Z,214851313,3
11411246,2014-09-24T06:59:10.211Z,214553426,S
11411246,2014-09-24T06:59:26.047Z,214703904,S
11411247,2014-09-27T21:49:57.589Z,214553604,2089615685
11411247,2014-09-27T21:51:08.250Z,214553604,2089615685
11411247,2014-09-27T21:53:09.635Z,214616987,1
11411241,2014-09-27T11:20:29.047Z,214862317,0
11411241,2014-09-27T11:21:12.378Z,214835120,1
11411242,2014-09-23T16:36:55.635Z,214835000,S
11411243,2014-09-24T17:56:49.320Z,214835000,S
11411243,2014-09-24T18:00:23.785Z,214717777,S
11411236,2014-09-23T22:35:25.401Z,214854774,S
11411236,2014-09-23T22:38:46.605Z,214854774,S
11411236,2014-09-23T22:40:50.045Z,214854774,S
11411237,2014-09-24T20:12:42.842Z,214857570,S
11411237,2014-09-24T20:17:12.233Z,214602729,S
11411237,2014-09-24T20:39:02.587Z,214849132,S
11411238,2014-09-25T17:34:05.256Z,214710159,S
11411238,2014-09-25T17:34:38.240Z,214710159,S
11411238,2014-09-25T17:38:08.272Z,214571246,S
11411238,2014-09-25T17:39:19.829Z,214854915,S
11411239,2014-09-25T05:56:04.359Z,214854819,S
11411239,2014-09-25T05:56:39.110Z,214854731,S
11411232,2014-09-24T03:54:49.732Z,214854491,S
11411232,2014-09-24T03:55:58.773Z,214854722,S
11411233,2014-09-24T22:38:56.511Z,214854332,S
11411233,2014-09-24T22:40:52.530Z,214830939,S
11411234,2014-09-25T12:30:36.834Z,214704180,S
11411234,2014-09-25T12:31:13.134Z,214700000,S
11411234,2014-09-25T12:41:44.333Z,214857830,S
11411234,2014-09-25T12:42:20.929Z,214704182,S
11411234,2014-09-25T12:42:50.796Z,214700000,S
11411234,2014-09-25T12:43:52.047Z,214744258,S
11411234,2014-09-25T12:44:46.035Z,214704182,S
11411234,2014-09-25T12:45:08.968Z,214700000,S
11411234,2014-09-25T12:45:46.612Z,214680371,S
11411234,2014-09-25T12:46:48.626Z,214744258,S
11411291,2014-09-23T08:02:14.648Z,214855016,S
11411291,2014-09-23T08:02:57.212Z,214854842,S
11411291,2014-09-23T08:04:41.488Z,214854842,S
11411289,2014-09-29T13:28:45.069Z,214848596,3
11411288,2014-09-25T08:55:28.634Z,214587952,S
11411294,2014-09-24T10:31:36.758Z,214849048,S
11411293,2014-09-29T13:14:50.611Z,214587932,S
11411293,2014-09-29T13:14:54.060Z,214587932,S
11411292,2014-09-25T05:03:50.882Z,214854716,S
11411292,2014-09-25T05:05:21.756Z,214853081,S
11411292,2014-09-25T05:05:59.582Z,214854699,S
11411292,2014-09-25T05:13:56.943Z,214572433,S
11411283,2014-09-25T10:17:36.184Z,214849468,S
11411282,2014-09-24T20:51:49.391Z,214854489,S
11411281,2014-09-27T12:07:59.872Z,214591652,1
11411281,2014-09-27T12:08:44.363Z,214591652,1
11411281,2014-09-27T12:26:21.712Z,214629425,1
11411287,2014-09-27T21:50:00.158Z,214643945,1
11411287,2014-09-27T21:50:37.912Z,214643951,1
11411286,2014-09-29T14:47:23.461Z,214629842,4
11411286,2014-09-29T14:49:51.855Z,214629862,4
11411284,2014-09-27T08:48:03.408Z,214630018,4
11411284,2014-09-27T08:49:02.553Z,214630010,4
11411284,2014-09-27T08:49:55.168Z,214629862,4
11411274,2014-09-24T15:41:40.448Z,214858333,S
11411274,2014-09-24T15:42:49.452Z,214853887,S
11411272,2014-09-27T14:14:54.276Z,214695253,1
11411272,2014-09-27T14:15:36.895Z,214850285,1
11411273,2014-09-24T11:52:54.605Z,214831277,11
11411273,2014-09-24T11:54:02.553Z,214575377,5
11411278,2014-09-24T12:29:03.923Z,214851965,2
11411279,2014-09-26T15:07:26.416Z,214864670,S
11411276,2014-09-24T20:53:17.715Z,214848995,S
11411276,2014-09-24T20:54:43.693Z,214829724,S
11411276,2014-09-24T20:54:45.664Z,214849299,S
11411277,2014-09-25T14:51:46.524Z,214853072,S
11411277,2014-09-25T14:53:25.014Z,214855177,5
11411277,2014-09-25T14:54:31.935Z,214855170,5
11411266,2014-09-27T15:57:45.249Z,214677830,7
11411266,2014-09-27T15:57:48.379Z,214677830,7
11411266,2014-09-27T15:58:53.232Z,214851740,7
11411266,2014-09-27T15:58:56.083Z,214851740,7
11411266,2014-09-27T16:00:01.261Z,214677830,7
11411266,2014-09-27T16:00:04.701Z,214677830,7
11411266,2014-09-27T16:02:48.347Z,214678387,7
11411266,2014-09-27T16:02:51.817Z,214678387,7
11411267,2014-09-25T07:21:52.475Z,214844355,S
11411267,2014-09-25T07:21:55.143Z,214844355,S
11411264,2014-09-24T16:51:53.488Z,214852265,1
11411264,2014-09-24T16:53:33.375Z,214852222,1
11411271,2014-09-24T17:06:28.572Z,214686864,S
11411271,2014-09-24T17:10:59.525Z,214854710,S
11411271,2014-09-24T17:13:07.691Z,214853891,S
11411268,2014-09-26T17:56:34.234Z,214858333,S
11411268,2014-09-26T17:56:36.620Z,214858333,S
11411269,2014-09-30T00:38:34.650Z,214820450,S
11411269,2014-09-30T00:39:01.763Z,214705115,S
11411269,2014-09-30T00:40:30.636Z,214856552,S
11411269,2014-09-30T00:41:15.251Z,214820450,S
11411269,2014-09-30T01:40:04.201Z,214856552,S
11411321,2014-09-29T17:09:13.372Z,214691531,0
11411323,2014-09-24T07:19:02.237Z,214510445,S
11411323,2014-09-24T07:22:06.359Z,214854774,S
11411323,2014-09-24T07:22:51.549Z,214510445,S
11411323,2014-09-24T07:23:44.706Z,214854774,S
11411322,2014-09-25T05:32:27.268Z,214510445,S
11411322,2014-09-25T05:32:27.313Z,214510445,S
11411322,2014-09-25T05:32:27.343Z,214510445,S
11411322,2014-09-25T05:34:19.198Z,214854707,S
11411322,2014-09-25T05:34:19.229Z,214854707,S
11411322,2014-09-25T05:34:19.273Z,214854707,S
11411324,2014-09-27T15:19:47.890Z,214574777,2
11411324,2014-09-27T15:20:28.432Z,214700990,S
11411324,2014-09-27T15:20:43.613Z,214574777,2
11411327,2014-09-25T06:31:37.317Z,214839999,8
11411327,2014-09-25T06:32:57.690Z,214839999,8
11411326,2014-09-24T16:38:29.526Z,214821377,S
11411326,2014-09-24T16:38:54.822Z,214539997,S
11411313,2014-09-26T08:48:51.645Z,214678710,S
11411313,2014-09-26T08:51:38.181Z,214854877,S
11411312,2014-09-24T14:07:37.906Z,214851564,S
11411312,2014-09-24T14:08:14.020Z,214859825,S
11411312,2014-09-24T14:09:54.697Z,214859827,S
11411312,2014-09-24T14:11:02.522Z,214854215,S
11411312,2014-09-24T14:11:26.814Z,214854296,S
11411314,2014-09-25T07:23:00.241Z,214858856,7
11411314,2014-09-25T07:23:30.823Z,214858856,7
11411314,2014-09-25T07:24:13.134Z,214568111,0
11411317,2014-09-24T16:47:10.993Z,214854707,S
11411317,2014-09-24T16:47:58.718Z,214849132,S
11411317,2014-09-24T16:48:16.266Z,214854774,S
11411317,2014-09-24T16:48:30.665Z,214854774,S
11411317,2014-09-24T16:48:39.330Z,214849132,S
11411317,2014-09-24T16:49:13.708Z,214712244,S
11411317,2014-09-24T16:50:52.767Z,214854707,S
11411317,2014-09-24T16:53:21.375Z,214854444,S
11411316,2014-09-26T17:26:57.665Z,214561481,S
11411316,2014-09-26T17:27:06.013Z,214561481,S
11411319,2014-09-24T15:55:44.348Z,214838728,S
11411319,2014-09-24T15:57:37.167Z,214843505,2
11411319,2014-09-24T15:58:21.223Z,214691503,2
11411319,2014-09-24T15:58:59.382Z,214691501,2
11411319,2014-09-24T15:59:43.037Z,214691516,2
11411319,2014-09-24T16:01:05.985Z,214843674,2
11411319,2014-09-24T16:01:48.111Z,214843419,2
11411319,2014-09-24T16:02:17.989Z,214843460,2
11411319,2014-09-24T16:02:43.230Z,214854875,2
11411318,2014-09-25T07:30:55.844Z,214853077,3
11411318,2014-09-25T07:31:21.055Z,214853096,3
11411304,2014-09-25T21:40:26.088Z,214854804,S
11411304,2014-09-25T21:42:36.190Z,214864670,S
11411304,2014-09-25T21:43:39.171Z,214843505,2
11411304,2014-09-25T21:44:24.596Z,214864670,S
11411306,2014-09-25T11:21:01.383Z,214539570,0
11411306,2014-09-25T11:21:52.160Z,214539572,5
11411306,2014-09-25T11:22:14.040Z,214539570,0
11411306,2014-09-25T11:22:39.894Z,214539572,5
11411306,2014-09-25T11:22:49.006Z,214844319,5
11411306,2014-09-25T11:23:24.335Z,214539572,5
11411306,2014-09-25T11:24:38.285Z,214539570,0
11411307,2014-09-24T19:11:21.062Z,214640353,S
11411307,2014-09-24T19:12:40.763Z,214678104,S
11411307,2014-09-24T19:16:01.282Z,214714755,S
11411307,2014-09-24T19:18:38.296Z,214854699,S
11411307,2014-09-24T19:21:56.877Z,214830557,S
11411308,2014-09-25T07:55:35.156Z,214855209,S
11411308,2014-09-25T07:56:32.932Z,214854770,S
11411309,2014-09-28T16:29:48.559Z,214849052,S
11411311,2014-09-26T15:43:57.684Z,214859902,1
11411311,2014-09-26T15:44:42.028Z,214854845,1
11411311,2014-09-26T15:46:24.581Z,214587032,1
11411311,2014-09-26T15:47:28.875Z,214587039,1
11411296,2014-09-25T15:03:04.407Z,214712242,S
11411296,2014-09-25T15:03:44.214Z,214714715,S
11411296,2014-09-25T15:03:56.191Z,214854780,S
11411297,2014-09-25T14:42:14.017Z,214854489,S
11411297,2014-09-25T14:42:23.316Z,214854489,S
11411298,2014-09-26T20:01:56.709Z,214853413,6
11411298,2014-09-26T20:09:10.951Z,214853413,6
11411299,2014-09-24T11:04:57.919Z,214854793,S
11411299,2014-09-24T11:06:34.129Z,214854860,S
11411299,2014-09-24T11:12:53.637Z,214565720,3
11411301,2014-09-27T16:01:04.638Z,214854718,S
11411301,2014-09-27T16:01:39.690Z,214854718,S
11411302,2014-09-26T07:29:21.099Z,214848995,S
11411302,2014-09-26T07:29:39.382Z,214865212,S
11411302,2014-09-26T07:30:43.563Z,214640012,S
11411302,2014-09-26T07:31:25.928Z,214854913,S
11411302,2014-09-26T07:33:24.232Z,214586722,S
11411302,2014-09-26T07:34:07.401Z,214819412,S
11411302,2014-09-26T07:34:44.396Z,214857596,S
11411303,2014-09-24T11:02:23.841Z,214854834,S
11411303,2014-09-24T11:03:24.063Z,214853248,3
11411077,2014-09-27T07:53:11.890Z,214853188,3
